source,title,description,author,publishedAt,url,sentimentScore,neg,neu,pos,compound
Fortune,Elon Musk says he’s sorry for his tweet about the attack on Paul Pelosi after bodycam footage released: ‘I apologize’,Calls for Musk to apologize grew louder following the release of bodycam footage on Friday showing the October attack on Paul Pelosi.,Steve Mollman,2023-01-29 16:11:57+00:00,https://fortune.com/2023/01/29/elon-musk-twitter-apology-paul-pelosi-attack-bodycam-footage/,-1.0,0.278,0.633,0.089,-0.4588
Fox News,Ilhan Omar labeled a 'liar' after claiming she was unaware of 'tropes about Jews and money:' 'Give me a break' - Fox News,"<ol><li>Ilhan Omar labeled a 'liar' after claiming she was unaware of 'tropes about Jews and money:' 'Give me a break'  Fox News
</li><li>Omar says some Republicans don’t want a Muslim in Congress: ‘These people are OK with Islamophobia’  Yahoo News
</li><l…",Yael Halon,2023-01-30 12:00:00+00:00,https://www.foxnews.com/media/ilhan-omar-labeled-liar-claiming-unaware-tropes-jews-and-money-give-me-break,-1.0,0.317,0.683,0.0,-0.6249
Fox News,Hunter Biden's email to Burisma business partner infers 'direct access' to classified information: Cruz - Fox News,"Lawyers in the Biden document scandal alleged the president donated 1,850 boxes of material and 415 gigabytes of digital records to the University of Delaware.",Bailee Hill,2023-01-29 18:13:00+00:00,https://www.foxnews.com/media/hunter-bidens-email-burisma-business-partner-infers-direct-access-classified-information-cruz,0.0,0.0,1.0,0.0,0.0
Fox News,These senators have the largest war chests heading into the 2024 election cycle,"While incumbent Independents and Democrat senators topped the list for the most cash on hand, GOP incumbents Sens. Rick Scott and Ted Cruz raised the most cash during the year-end quarter.",Sophia Slacik,2023-02-01 17:45:53+00:00,https://www.foxnews.com/politics/these-senators-have-largest-war-chests-2024-re-election-campaigns,-1.0,0.328,0.672,0.0,-0.5994
Fox News,"Cruz, Rubio, Paul, Cotton, Hawley, and Cotton — most GOP Senators stay on the 2024 sidelines","Other than Sen. Tim Scott, the Republican senators viewed as potential 2024 presidential contenders are sitting on the sidelines as Donald Trump and Ron DeSantis grab outsized attention",Paul Steinhauser,2023-02-02 13:30:07+00:00,https://www.foxnews.com/politics/cruz-rubio-paul-cotton-hawley-cotton-most-gop-senators-stay-2024-sidelines,0.0,0.0,1.0,0.0,0.0
Fox News,"Jordan, Cruz shred Biden over suspected Chinese spy balloon by comparing him to past presidents: 'Weakness'","Rep. Jim Jordan said President Biden's inaction on the suspected Chinese spy balloon flies in the face of previous presidents, like Ronald Reagan and John F. Kennedy.",Lawrence Richard,2023-02-04 10:33:20+00:00,https://www.foxnews.com/politics/jordan-cruz-shred-biden-chinese-spy-balloon-comparing-past-presidents,-1.0,0.32,0.68,0.0,-0.5719
Fox News,SIZE MATTERS: Biden challenges McCarthy: 'Show me your budget and I’ll show you mine',"President Biden challenged House Speaker Kevin McCarthy over his position on the federal debt ceiling, saying, ""Show me your budget and I'll show you mine.""",Brandon Gillespie,2023-01-31 02:50:27+00:00,https://www.foxnews.com/politics/size-matters-biden-challenges-mccarthy-show-me-your-budget-and-ill-show-you-mine,1.0,0.217,0.541,0.242,-0.1697
Fox News,Landmark Dutch colonial-era slavery exhibition going on display at the United Nations in New York,"A slavery exhibition titled ""Slavery. Ten True Stories of Dutch Colonial Slavery,"" will open at the United Nations in New York. The exhibition will be open from Feb. 27 to March 30.",Associated Press,2023-02-03 12:33:23+00:00,https://www.foxnews.com/us/landmark-dutch-colonial-era-slavery-exhibition-going-display-united-nations-new-york,-1.0,0.284,0.473,0.243,-0.4019
Fox News,"Mike Lee, Rick Scott lose key committee seats, Scott blames McConnell","Republican Senators Mike Lee of Utah and Rick Scott of Florida were removed from the Senate Commerce Committee as the new Congress gears up, Fox News Digital has learned.",Houston Keene,2023-02-01 20:34:47+00:00,https://www.foxnews.com/politics/mike-lee-rick-scott-lose-key-committee-seats-blames-mcconnell,-1.0,0.375,0.625,0.0,-0.6597
Fox News,NBC News reports federal law enforcement 'could have prevented' Jan. 6 riot: 'Did not act on intelligence',NBC aired a segment Wednesday that highlighted federal law enforcement agencies' failures in the lead up to the Jan. 6 Capitol riot that occurred in the final days of Trump's first term.,Joe Silverstein,2023-02-02 02:28:14+00:00,https://www.foxnews.com/media/nbc-news-reports-federal-law-enforcement-prevented-jan-6-riot-act-intelligence,1.0,0.202,0.562,0.236,-0.1027
Fox News,Kamala Harris mocked for 'patronizing' space launch description: 'Like a 5-year old wrote this',Vice President Kamala Harris was ridiculed for her awkward description of a space launch during a Congressional Space Medal of Honor ceremony on Tuesday.,Lindsay Kornick,2023-02-01 13:15:39+00:00,https://www.foxnews.com/media/kamala-harris-mocked-patronizing-space-launch-description-5-year-old-wrote,1.0,0.167,0.652,0.181,0.0516
Fox News,Randi Weingarten lambasts DeSantis over AP African-American Studies course ban: 'Stop the race baiting',"American Federation of Teachers President Randi Weingarten lashed out at Ron DeSantis, accusing him of ""race baiting"" over an African American studies course.",Taylor Penley,2023-02-02 18:30:27+00:00,https://www.foxnews.com/media/randi-weingarten-lambasts-desantis-ap-african-american-studies-ban-stop-race-baiting,-1.0,0.367,0.633,0.0,-0.7003
Fox News,Internal Biden admin memo shows it was serious about banning gas stoves before public uproar,The Biden administration seriously weighed moving forward with a gas stove ban before public uproar caused the White House to say it doesn't support such an action.,Thomas Catenacci,2023-02-02 17:49:31+00:00,https://www.foxnews.com/politics/internal-biden-admin-memo-shows-serious-banning-gas-stoves-public-uproar,-1.0,0.115,0.885,0.0,-0.0772
Fox News,"DeSantis school policies have taken us back to slave era, ‘1865 all over again’: MSNBC guest","MSNBC guest panelist John Hope Bryant claimed that Gov. Ron DeSantis, R-Fla., has brought ""1865"" back with his public school curriculum policies.",Gabriel Hays,2023-02-04 17:32:24+00:00,https://www.foxnews.com/media/desantis-school-policies-have-taken-back-slave-era-1865-over-again-msnbc-guest,0.0,0.0,1.0,0.0,0.0
Fox News,"Gaetz 'undecided' on removing Omar from Foreign Affairs Committee, says McCarthy 'deserves deference'",Republican congressman Matt Gaetz said he is less certain about removing Rep. Ilhan Omar from the House Foreign Affairs Committee over anti-Israel remarks.,Ronn Blitzer,2023-01-31 14:47:06+00:00,https://www.foxnews.com/politics/gaetz-undecided-removing-omar-foreign-affairs-committee-mccarthy-deserves-deference,-1.0,0.16,0.84,0.0,-0.2263
Fox News,"South Carolina's Nikki Haley to launch 2024 presidential campaign, joining Trump in nomination hunt","Nikki Haley of South Carolina, who served as United Nations ambassador during former President Donald Trump’s administration, will soon declare her candidacy for president.",Paul Steinhauser | Fox News,2023-02-01 03:49:06+00:00,https://www.foxnews.com/politics/south-carolinas-nikki-haley-launch-2024-presidential-campaign-joining-trump-nomination-hunt,0.0,0.0,1.0,0.0,0.0
Fox News,"Manchin, Cruz introduce bipartisan bill barring Biden admin from selling US oil reserves to China","Sen. Joe Manchin, D-W.Va., and Sen. Ted Cruz, R-Texas, introduced bipartisan legislation Wednesday that would ban future sales of U.S. emergency oil reserves to China.",Thomas Catenacci | Fox News,2023-02-01 15:31:06+00:00,https://www.foxnews.com/politics/manchin-cruz-introduce-bipartisan-bill-barring-biden-admin-selling-oil-reserves-china,0.0,0.0,1.0,0.0,0.0
MSNBC,Why Trump’s rhetoric related to violence is tough to ignore,"Given Donald Trump's record of endorsing violent rhetoric, when he promotes ""locked and loaded"" missives, it's best not to look away.",Steve Benen,2023-02-03 15:39:15+00:00,https://www.msnbc.com/rachel-maddow-show/maddowblog/trumps-rhetoric-related-violence-tough-ignore-rcna68997,-1.0,0.669,0.331,0.0,-0.7964
NBC News,Heating up: Bipartisan duo Manchin and Cruz pitch bill to defend gas stoves,Sens. Joe Manchin and Ted Cruz are announcing legislation to bar the Consumer Product Safety Commission from using federal funding to ban gas stoves.,Scott Wong and Zoë Richards,2023-02-02 15:30:00+00:00,https://www.nbcnews.com/politics/congress/heating-bipartisan-duo-manchin-cruz-pitch-bill-defend-gas-stoves-rcna68735,0.0,0.0,1.0,0.0,0.0
NBC News,Smear campaign targets nominee who would be FCC’s first openly gay commissioner,A campaign to block the appointment of a commissioner to the Federal Communications Commission has turned ugly.,Kevin Collier and Jason Abbruzzese and Jonathan Allen,2023-02-03 16:26:28+00:00,https://www.nbcnews.com/tech/tech-news/fcc-gigi-sohn-nomination-turns-ugly-rcna68224,-1.0,0.217,0.783,0.0,-0.3612
Newsweek,Ted Cruz Slams Biden Admin for Funding 'Both Sides' of Ukraine War,The State Department announced earlier this month that the United States will send an additional $3.75 billion in military assistance to Ukraine.,Fatma Khaled,2023-01-28 22:43:56+00:00,https://www.newsweek.com/ted-cruz-slams-biden-admin-funding-both-sides-ukraine-war-1777307,-1.0,0.302,0.698,0.0,-0.5994
Newsweek,These 24 Republicans Would Block Joe Biden's Debt Ceiling Increase,There are growing fears the U.S. could see a repeat of the 2011 government shutdown.,James Bickerton,2023-01-31 10:32:09+00:00,https://www.newsweek.com/these-24-republicans-would-block-joe-bidens-debt-ceiling-increase-1777763,-1.0,0.367,0.476,0.156,-0.4767
Newsweek,MAGA Republican Issues Stark Warning to Ron DeSantis,"During the first few months of his third presidential campaign, Donald Trump has grown increasingly sour toward the Florida governor.",Anna Skinner,2023-01-30 21:01:04+00:00,https://www.newsweek.com/maga-republican-issues-stark-warning-ron-desantis-1777660,-1.0,0.286,0.714,0.0,-0.34
Newsweek,Sergei Lavrov Accuses U.S. of Nord Stream Pipeline Attack,The Russian foreign minister said Thursday the U.S. was directly involved in the attacks on the Nord Stream gas pipelines under the Baltic Sea.,Isabel van Brugen,2023-02-02 13:50:18+00:00,https://www.newsweek.com/sergei-lavrov-us-nord-stream-pipeline-attack-1778499,-1.0,0.478,0.522,0.0,-0.6705
Newsweek,Joe Manchin Joins Another Battle Against Biden Admin,Manchin is making moves against the Biden administration as he prepares for a tough re-election battle in 2024.,Nick Reynolds,2023-02-02 20:22:27+00:00,https://www.newsweek.com/joe-manchin-joins-another-battle-against-biden-admin-1778657,-1.0,0.271,0.729,0.0,-0.3818
Newsweek,"Top GOP Strategist Rips Trump For Attacking Nikki Haley, DeSantis: 'Loser'","So far, Trump is the only notable candidate in the 2024 presidential election. He has recently taken some verbal shots at his potential contenders.",Anna Skinner,2023-02-02 20:41:38+00:00,https://www.newsweek.com/top-gop-strategist-rips-trump-nikki-haley-desantis-1778652,-1.0,0.395,0.494,0.111,-0.6808
Newsweek,The 2024 Test for the New American Right | Opinion,"In the current way-too-early 2024 polling for the presidential nomination, DeSantis consistently polls by far the best of any non-Trump alternative.",Josh Hammer,2023-02-03 11:30:01+00:00,https://www.newsweek.com/2024-test-new-american-right-opinion-1778691,0.0,0.0,1.0,0.0,0.0
Reuters,Fact Check-Video does not show Ted Cruz making Alexandria ... - Reuters,"A video of a speech made by Senator Ted Cruz about immigration and border protection is being used to make the claim that he made U.S. House Representative Alexandria Ocasio-Cortez cry. However, the video is unrelated and there is no footage showing Ocasio-Co…",Reuters Fact Check,2023-02-01 15:13:00+00:00,https://www.reuters.com/article/factcheck-cruz-aoc-idUSL1N34H1K7,0.0,0.0,1.0,0.0,0.0
The Hill,Nikki Haley — Five questions as she prepares to enter the presidential race,"Nikki Haley will soon become the second major candidate, after former President Trump, to enter the race for the Republican Party’s 2024 presidential...",Niall Stanage,2023-02-02 23:44:41+00:00,https://thehill.com/homenews/campaign/3841913-nikki-haley-five-questions-as-she-prepares-to-enter-the-presidential-race/,0.0,0.0,1.0,0.0,0.0
The Washington Post,A conservative judge who helped stop Trump on Jan. 6 wants to finish the job,"Late one night in the spring of 1994, a 40-year-old federal judge was startled awake by loud pounding at the front door of his home in Vienna, Va. The sound ...","Manuel Roig-Franzia, (c) 2023, The Washington Post",2023-01-31 17:19:46+00:00,https://www.washingtonpost.com/lifestyle/2023/01/31/michael-luttig-judge-jan-6-trump-pence/,-1.0,0.216,0.784,0.0,-0.296
The Washington Post,"Laptop email suggests Hunter Biden read newspapers, not classified documents",Republicans claim the president's son wrote a 2014 email with inside information. But the facts he cited could be found in news reports at the time.,Glenn Kessler,2023-02-02 08:00:29+00:00,https://www.washingtonpost.com/politics/2023/02/02/laptop-email-suggests-hunter-biden-read-newspapers-not-classified-documents/,0.0,0.0,1.0,0.0,0.0
The Washington Post,What’s more common: A ‘good guy’ without a gun — or with one?,"FBI active-shooter reports are missing cases and have errors, making it difficult to come to a conclusion.",Glenn Kessler,2023-01-31 08:00:45+00:00,https://www.washingtonpost.com/politics/2023/01/31/whats-more-common-good-guy-without-gun-or-with-one/,1.0,0.0,0.503,0.497,0.6041
The Washington Post,Trump’s path to GOP nomination is strewn with obstacles,"Trump tries to jumpstart his lackluster campaign. Rivals, including Florida Gov. Ron DeSantis, hold off. The So far, the 2024 contest looks little like 2016.",Dan Balz,2023-01-28 18:40:37+00:00,https://www.washingtonpost.com/politics/2023/01/28/trump-lackluster-campaign/,-1.0,0.342,0.658,0.0,-0.3818
The Washington Post,"Haley prepares to signal presidential run in video, as GOP race starts slowly",The former U.N. ambassador’s move comes as other prospective candidates have slowed their planning.,Michael Scherer,2023-02-01 01:10:09+00:00,https://www.washingtonpost.com/politics/2023/01/31/haley-trump-republicans-2024-presidential-race/,0.0,0.0,1.0,0.0,0.0
The Washington Post,Trump’s lasting legacy on the judiciary is not just at the Supreme Court,The outspoken conservative judges President Donald Trump put on the 5th Circuit Court of Appeals are at the forefront of resistance to the Biden administration.,Ann E. Marimow,2023-01-29 10:00:35+00:00,https://www.washingtonpost.com/politics/2023/01/29/5th-circuit-court-trump-judges-conservative/,1.0,0.0,0.581,0.419,0.5574
Time,Donald Trump Was a Fundraising Juggernaut. His 2024 Campaign Is Off to a Weaker Start,"The Trump campaign and its affiliated committee had less than $7 million banked—that may seem like a lot of money, but it’s fairly anemic considering what he's raised in the past.",Philip Elliott,2023-02-02 20:45:35+00:00,https://time.com/6252493/donald-trump-campaign-finance-2024-money/,-1.0,0.209,0.791,0.0,-0.4404
Time,A Brief History of Nikki Haley’s Biggest Flip Flops on Trump,Former South Carolina Governor Nikki Haley may challenge Donald Trump in 2024. She's flip flopped on him multiple times in the past.,Mini Racker,2023-02-01 20:21:30+00:00,https://time.com/6252040/nikki-haley-donald-trump-relationship-history/,-1.0,0.255,0.745,0.0,-0.34
USA Today,Why Kyrie Irving’s trade demand from Nets could benefit Rockets,"With the #Rockets owning several years of future draft capital from Brooklyn, Kyrie Irving’s apparent trade request couldn’t come at a better time.",Rockets Wire,2023-02-03 20:33:51+00:00,https://rocketswire.usatoday.com/lists/why-kyrie-irvings-trade-demand-from-nets-could-benefit-rockets/,1.0,0.13,0.609,0.261,0.3612
USA Today,Breaking down a Supreme Court case Google claims could 'upend' the internet,"A Supreme Court case about targeted recommendations by Google and other big tech firms could have a profound effect on the internet, experts say.","USA TODAY, John Fritze, USA TODAY",2023-01-31 10:00:11+00:00,https://www.usatoday.com/story/news/politics/2023/01/31/supreme-court-google-gonzalez-secton-230/11038815002/,1.0,0.0,0.69,0.31,0.5574
USA Today,Republicans want to dump Trump. Will they rally behind a 2024 alternative fast enough?,Republicans risk failing to consolidate around another candidate fast enough and winding up with Donald Trump as their presidential nominee again.,"USA TODAY, Francesca Chambers, USA TODAY",2023-02-02 10:00:22+00:00,https://www.usatoday.com/story/news/politics/2023/02/02/gop-2024-president-primary-election/11148386002/,-1.0,0.202,0.698,0.101,-0.3182
Vice News,The Department of Energy Is Coming For Your Gas Stove...To Replace It With A More Efficient One,Those damn bureaucrats in Washington are at it again.,"Aaron Gordon, Emanuel Maiberg",2023-02-02 19:00:00+00:00,https://www.vice.com/en/article/dy7mbk/the-department-of-energy-is-coming-for-your-gas-stoveto-replace-it-with-a-more-efficient-one,1.0,0.0,0.715,0.285,0.6361
